unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_B2,admission,evidence,downgrade_notes,script_tier,rule_version
BJ-2025-FS-YIMO-Q17,BJ-2025-FS-YIMO-Q17,BJ-2025-FS-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q20#2,BJ-2025-FS-YIMO-Q20,BJ-2025-FS-YIMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q20#3,BJ-2025-FS-YIMO-Q20,BJ-2025-FS-YIMO,20,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q2,BJ-2025-FS-YIMO-Q2,BJ-2025-FS-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q3,BJ-2025-FS-YIMO-Q3,BJ-2025-FS-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q4,BJ-2025-FS-YIMO-Q4,BJ-2025-FS-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q5,BJ-2025-FS-YIMO-Q5,BJ-2025-FS-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q6,BJ-2025-FS-YIMO-Q6,BJ-2025-FS-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q7,BJ-2025-FS-YIMO-Q7,BJ-2025-FS-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q8,BJ-2025-FS-YIMO-Q8,BJ-2025-FS-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q9,BJ-2025-FS-YIMO-Q9,BJ-2025-FS-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q10,BJ-2025-FS-YIMO-Q10,BJ-2025-FS-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q11,BJ-2025-FS-YIMO-Q11,BJ-2025-FS-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO,14,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q1,BJ-2025-CY-YIMO-Q1,BJ-2025-CY-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q2,BJ-2025-CY-YIMO-Q2,BJ-2025-CY-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q5,BJ-2025-CY-YIMO-Q5,BJ-2025-CY-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q6,BJ-2025-CY-YIMO-Q6,BJ-2025-CY-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q8,BJ-2025-CY-YIMO-Q8,BJ-2025-CY-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q10,BJ-2025-CY-YIMO-Q10,BJ-2025-CY-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q11,BJ-2025-CY-YIMO-Q11,BJ-2025-CY-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q15,BJ-2025-CY-YIMO-Q15,BJ-2025-CY-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q16,BJ-2025-CY-YIMO-Q16,BJ-2025-CY-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q20,BJ-2025-CY-YIMO-Q20,BJ-2025-CY-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-CY-YIMO-Q18,BJ-2025-CY-YIMO-Q18,BJ-2025-CY-YIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q1,BJ-2025-HD-YIMO-Q1,BJ-2025-HD-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q3,BJ-2025-HD-YIMO-Q3,BJ-2025-HD-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q17,BJ-2025-HD-YIMO-Q17,BJ-2025-HD-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q18,BJ-2025-HD-YIMO-Q18,BJ-2025-HD-YIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q19,BJ-2025-HD-YIMO-Q19,BJ-2025-HD-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q2,BJ-2025-HD-YIMO-Q2,BJ-2025-HD-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q21#1,BJ-2025-HD-YIMO-Q21,BJ-2025-HD-YIMO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q21#2,BJ-2025-HD-YIMO-Q21,BJ-2025-HD-YIMO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q16,BJ-2025-HD-YIMO-Q16,BJ-2025-HD-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q5,BJ-2025-HD-YIMO-Q5,BJ-2025-HD-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q7,BJ-2025-HD-YIMO-Q7,BJ-2025-HD-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q8,BJ-2025-HD-YIMO-Q8,BJ-2025-HD-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q9,BJ-2025-HD-YIMO-Q9,BJ-2025-HD-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q10,BJ-2025-HD-YIMO-Q10,BJ-2025-HD-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q11,BJ-2025-HD-YIMO-Q11,BJ-2025-HD-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-YIMO-Q15,BJ-2025-HD-YIMO-Q15,BJ-2025-HD-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q16,BJ-2025-SJS-YIMO-Q16,BJ-2025-SJS-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q1,BJ-2025-SJS-YIMO-Q1,BJ-2025-SJS-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q2,BJ-2025-SJS-YIMO-Q2,BJ-2025-SJS-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q3,BJ-2025-SJS-YIMO-Q3,BJ-2025-SJS-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q5,BJ-2025-SJS-YIMO-Q5,BJ-2025-SJS-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q6,BJ-2025-SJS-YIMO-Q6,BJ-2025-SJS-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q8,BJ-2025-SJS-YIMO-Q8,BJ-2025-SJS-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q9,BJ-2025-SJS-YIMO-Q9,BJ-2025-SJS-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q11,BJ-2025-SJS-YIMO-Q11,BJ-2025-SJS-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q15,BJ-2025-SJS-YIMO-Q15,BJ-2025-SJS-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SJS-YIMO-Q19,BJ-2025-SJS-YIMO-Q19,BJ-2025-SJS-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q16,BJ-2025-XC-YIMO-Q16,BJ-2025-XC-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q17,BJ-2025-XC-YIMO-Q17,BJ-2025-XC-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q22,BJ-2025-XC-YIMO-Q22,BJ-2025-XC-YIMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q2,BJ-2025-XC-YIMO-Q2,BJ-2025-XC-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q5,BJ-2025-XC-YIMO-Q5,BJ-2025-XC-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q6,BJ-2025-XC-YIMO-Q6,BJ-2025-XC-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q8,BJ-2025-XC-YIMO-Q8,BJ-2025-XC-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q9,BJ-2025-XC-YIMO-Q9,BJ-2025-XC-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q10,BJ-2025-XC-YIMO-Q10,BJ-2025-XC-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q11,BJ-2025-XC-YIMO-Q11,BJ-2025-XC-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO,14,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q15,BJ-2025-XC-YIMO-Q15,BJ-2025-XC-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q3,BJ-2025-MTG-YIMO-Q3,BJ-2025-MTG-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q5,BJ-2025-MTG-YIMO-Q5,BJ-2025-MTG-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q10,BJ-2025-MTG-YIMO-Q10,BJ-2025-MTG-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q12,BJ-2025-MTG-YIMO-Q12,BJ-2025-MTG-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q13,BJ-2025-MTG-YIMO-Q13,BJ-2025-MTG-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q14,BJ-2025-MTG-YIMO-Q14,BJ-2025-MTG-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q15,BJ-2025-MTG-YIMO-Q15,BJ-2025-MTG-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q16,BJ-2025-MTG-YIMO-Q16,BJ-2025-MTG-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q17,BJ-2025-MTG-YIMO-Q17,BJ-2025-MTG-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q20,BJ-2025-MTG-YIMO-Q20,BJ-2025-MTG-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q16#1,BJ-2025-SY-YIMO-Q16,BJ-2025-SY-YIMO,16,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q16#2,BJ-2025-SY-YIMO-Q16,BJ-2025-SY-YIMO,16,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q3,BJ-2025-SY-YIMO-Q3,BJ-2025-SY-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q4,BJ-2025-SY-YIMO-Q4,BJ-2025-SY-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q1,BJ-2025-SY-YIMO-Q1,BJ-2025-SY-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q5,BJ-2025-SY-YIMO-Q5,BJ-2025-SY-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q6,BJ-2025-SY-YIMO-Q6,BJ-2025-SY-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q7,BJ-2025-SY-YIMO-Q7,BJ-2025-SY-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q8,BJ-2025-SY-YIMO-Q8,BJ-2025-SY-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q9,BJ-2025-SY-YIMO-Q9,BJ-2025-SY-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q10,BJ-2025-SY-YIMO-Q10,BJ-2025-SY-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q11,BJ-2025-SY-YIMO-Q11,BJ-2025-SY-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q14,BJ-2025-SY-YIMO-Q14,BJ-2025-SY-YIMO,14,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q15,BJ-2025-SY-YIMO-Q15,BJ-2025-SY-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q21,BJ-2025-SY-YIMO-Q21,BJ-2025-SY-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q2,BJ-2025-FT-ERMO-Q2,BJ-2025-FT-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q3,BJ-2025-FT-ERMO-Q3,BJ-2025-FT-ERMO,3,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q1,BJ-2025-FT-ERMO-Q1,BJ-2025-FT-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q5,BJ-2025-FT-ERMO-Q5,BJ-2025-FT-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q6,BJ-2025-FT-ERMO-Q6,BJ-2025-FT-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q9,BJ-2025-FT-ERMO-Q9,BJ-2025-FT-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q11,BJ-2025-FT-ERMO-Q11,BJ-2025-FT-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q13,BJ-2025-FT-ERMO-Q13,BJ-2025-FT-ERMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q14,BJ-2025-FT-ERMO-Q14,BJ-2025-FT-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q16#1,BJ-2025-FT-ERMO-Q16,BJ-2025-FT-ERMO,16,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q16#2,BJ-2025-FT-ERMO-Q16,BJ-2025-FT-ERMO,16,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q17,BJ-2025-FT-ERMO-Q17,BJ-2025-FT-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q19#1,BJ-2025-FT-ERMO-Q19,BJ-2025-FT-ERMO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q19#2,BJ-2025-FT-ERMO-Q19,BJ-2025-FT-ERMO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q21,BJ-2025-FT-ERMO-Q21,BJ-2025-FT-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q19,BJ-2025-CP-ERMO-Q19,BJ-2025-CP-ERMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q1,BJ-2025-CP-ERMO-Q1,BJ-2025-CP-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q2,BJ-2025-CP-ERMO-Q2,BJ-2025-CP-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q3,BJ-2025-CP-ERMO-Q3,BJ-2025-CP-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q4,BJ-2025-CP-ERMO-Q4,BJ-2025-CP-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q5,BJ-2025-CP-ERMO-Q5,BJ-2025-CP-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q6,BJ-2025-CP-ERMO-Q6,BJ-2025-CP-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q13,BJ-2025-CP-ERMO-Q13,BJ-2025-CP-ERMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q14,BJ-2025-CP-ERMO-Q14,BJ-2025-CP-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q15,BJ-2025-CP-ERMO-Q15,BJ-2025-CP-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q5,BJ-2025-HD-ERMO-Q5,BJ-2025-HD-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
