unit_id,qid,exam_id_raw,exam_id_canonical,num,type,subq,grain,content_fingerprint,script_tier,归属_B1,归属_B2,归属_B3,归属_PH,归属_CU,归属_X1,归属_X2,归属_MI,归属_RE,admission,evidence,downgrade_notes,dup_of,dup_covered_by,conflict_script_out,rule_version,source,ruled
BJ-2021-BJ-GAOKAO-Q20#1,BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,BJ-2021-BJ-GAOKAO,20,主观题,1,小问,7d6e479b63f4f105,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2021-BJ-GAOKAO-Q20#2,BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,BJ-2021-BJ-GAOKAO,20,主观题,2,小问,7d6e479b63f4f105,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2021-BJ-GAOKAO-Q21#1,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,BJ-2021-BJ-GAOKAO,21,主观题,1,小问,73e4daa5b3fc1cf9,不明,OUT,MAYBE,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2021-BJ-GAOKAO-Q21#2,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,BJ-2021-BJ-GAOKAO,21,主观题,2,小问,73e4daa5b3fc1cf9,不明,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q1,BJ-2024-HD-QIZHONG-Q1,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,1,选择题,,整题,883b2931e16edcc5,不明,MAYBE,IN,MAYBE,MAYBE,MAYBE,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q1,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q2,BJ-2024-HD-QIZHONG-Q2,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,2,选择题,,整题,2b2b168f0071fb5e,倾向,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q2,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q3,BJ-2024-HD-QIZHONG-Q3,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,3,选择题,,整题,25ed0578c214378a,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q3,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q4,BJ-2024-HD-QIZHONG-Q4,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,4,选择题,,整题,d4d4ce8deb385414,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q4,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,5,选择题,,整题,183ab713fd9268c3,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q5,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q6,BJ-2024-HD-QIZHONG-Q6,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,6,选择题,,整题,87013a0454f3195d,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q6,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,7,选择题,,整题,3b29b5866257ae70,不明,OUT,IN,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q7,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,8,选择题,,整题,0824055ffee89cc5,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q8,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q9,BJ-2024-HD-QIZHONG-Q9,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,9,选择题,,整题,d9fbaabd2af706ea,不明,OUT,MAYBE,COLLECTED,MAYBE,COLLECTED,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q9,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q10,BJ-2024-HD-QIZHONG-Q10,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,10,选择题,,整题,19a23199f9737b8e,倾向,OUT,COLLECTED,COLLECTED,OUT,MAYBE,OUT,IN,OUT,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q10,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q11,BJ-2024-HD-QIZHONG-Q11,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,11,选择题,,整题,22554e27c7dd3b8b,倾向,OUT,COLLECTED,COLLECTED,OUT,OUT,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q11,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q12,BJ-2024-HD-QIZHONG-Q12,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,12,选择题,,整题,8f71d5693dee507c,不明,MAYBE,IN,OUT,MAYBE,OUT,COLLECTED,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q12,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q13,BJ-2024-HD-QIZHONG-Q13,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,13,选择题,,整题,4de7ab69ae916e8d,倾向,OUT,IN,MAYBE,OUT,OUT,IN,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q13,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q14,BJ-2024-HD-QIZHONG-Q14,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,14,选择题,,整题,613304b55e1cf37a,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q14,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q15,BJ-2024-HD-QIZHONG-Q15,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,15,选择题,,整题,7da538461097e68e,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,完整题-选择题照收,E1,,BJ-2025-HD-QIZHONG-Q15,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q16#1,BJ-2024-HD-QIZHONG-Q16,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,16,主观题,1,小问,c2e56df2cd622759,不明,OUT,COLLECTED,MAYBE,OUT,OUT,COLLECTED,MAYBE,OUT,MAYBE,完整题-有E1,E1,,BJ-2025-HD-QIZHONG-Q25,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q16#2,BJ-2024-HD-QIZHONG-Q16,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,16,主观题,2,小问,c2e56df2cd622759,不明,OUT,COLLECTED,MAYBE,OUT,OUT,COLLECTED,MAYBE,OUT,MAYBE,完整题-有E1,E1,,BJ-2025-HD-QIZHONG-Q25,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q17,BJ-2024-HD-QIZHONG-Q17,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,17,主观题,,整题,83625deb7c26b0ac,倾向,OUT,COLLECTED,OUT,OUT,OUT,OUT,MAYBE,OUT,OUT,完整题-有E1,E1,,BJ-2025-HD-QIZHONG-Q17,bixiu2,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q18,BJ-2024-HD-QIZHONG-Q18,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,18,主观题,,整题,ed64e3a54e475b2c,倾向,OUT,COLLECTED,COLLECTED,OUT,OUT,MAYBE,MAYBE,OUT,OUT,完整题-有E1,E1,,,,B2,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q19,BJ-2024-HD-QIZHONG-Q19,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,19,主观题,,整题,07a5f7fcd63fbbad,倾向,OUT,COLLECTED,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,完整题-有E1,E1,,BJ-2025-HD-QIZHONG-Q19,,B2,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q20,BJ-2024-HD-QIZHONG-Q20,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,20,主观题,,整题,d32d1091c08b55de,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,OUT,完整题-有E1,E1,,BJ-2025-HD-QIZHONG-Q20,bixiu2,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q21#1,BJ-2024-HD-QIZHONG-Q21,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,21,主观题,1,小问,7d85b41566a077b1,倾向,OUT,COLLECTED,COLLECTED,OUT,OUT,COLLECTED,COLLECTED,OUT,MAYBE,完整题-有E1,E1,,BJ-2025-HD-QIZHONG-Q21,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2024-HD-QIZHONG-Q21#2,BJ-2024-HD-QIZHONG-Q21,BJ-2024-HD-QIZHONG,BJ-2024-HD-QIZHONG,21,主观题,2,小问,7d85b41566a077b1,倾向,OUT,COLLECTED,COLLECTED,OUT,OUT,COLLECTED,COLLECTED,OUT,MAYBE,完整题-有E1,E1,,BJ-2025-HD-QIZHONG-Q21,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q1,BJ-2026-CY-QIMO-Q1,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,1,选择题,,整题,4237b94fa06743dd,不明,MAYBE,MAYBE,IN,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q2,BJ-2026-CY-QIMO-Q2,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,2,选择题,,整题,73eaf744c4c0231c,不明,OUT,COLLECTED,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q3,BJ-2026-CY-QIMO-Q3,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,3,选择题,,整题,153d90286ddcf7e4,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q4,BJ-2026-CY-QIMO-Q4,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,4,选择题,,整题,60aa4ca907872aef,倾向,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q5,BJ-2026-CY-QIMO-Q5,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,5,选择题,,整题,bc965cc52e37ff83,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q6,BJ-2026-CY-QIMO-Q6,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,6,选择题,,整题,843e684cea6630c4,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q7,BJ-2026-CY-QIMO-Q7,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,7,选择题,,整题,9c60bfff5aa0867b,不明,OUT,COLLECTED,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,B2,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q8,BJ-2026-CY-QIMO-Q8,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,8,选择题,,整题,6ae8acbca14a1e96,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q9,BJ-2026-CY-QIMO-Q9,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,9,选择题,,整题,d40f829b477decab,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q10,BJ-2026-CY-QIMO-Q10,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,10,选择题,,整题,67b0036ce277e30d,倾向,OUT,MAYBE,IN,OUT,MAYBE,OUT,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q11,BJ-2026-CY-QIMO-Q11,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,11,选择题,,整题,64fd2e5254d72656,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q12,BJ-2026-CY-QIMO-Q12,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,12,选择题,,整题,1b6a8c88d3c96205,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q13,BJ-2026-CY-QIMO-Q13,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,13,选择题,,整题,cfe319dc9f39bc20,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q14,BJ-2026-CY-QIMO-Q14,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,14,选择题,,整题,c10bc16fe9aef161,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q15,BJ-2026-CY-QIMO-Q15,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,15,选择题,,整题,7be85e337947c2cf,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q16,BJ-2026-CY-QIMO-Q16,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,16,主观题,,整题,f3a38b99ee5c72a6,倾向,OUT,MAYBE,OUT,COLLECTED,COLLECTED,OUT,OUT,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q17,BJ-2026-CY-QIMO-Q17,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,17,主观题,,整题,a3aaa4bac4c28f9a,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q18#1,BJ-2026-CY-QIMO-Q18,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,18,主观题,1,小问,1a60687b798c4f78,倾向,OUT,OUT,MAYBE,OUT,OUT,OUT,COLLECTED,MAYBE,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q18#2,BJ-2026-CY-QIMO-Q18,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,18,主观题,2,小问,1a60687b798c4f78,倾向,OUT,OUT,MAYBE,OUT,OUT,OUT,COLLECTED,MAYBE,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q18#3,BJ-2026-CY-QIMO-Q18,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,18,主观题,3,小问,1a60687b798c4f78,倾向,OUT,OUT,MAYBE,OUT,OUT,OUT,COLLECTED,MAYBE,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q19,BJ-2026-CY-QIMO-Q19,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,19,主观题,,整题,d2153127ba9a979a,不明,OUT,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q20,BJ-2026-CY-QIMO-Q20,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,20,主观题,,整题,d88762c5650bda3b,倾向,MAYBE,OUT,OUT,OUT,OUT,COLLECTED,OUT,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-CY-QIMO-Q21,BJ-2026-CY-QIMO-Q21,BJ-2026-CY-QIMO,BJ-2026-CY-QIMO,21,主观题,,整题,17c9a67d283ac10d,不明,MAYBE,COLLECTED,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q1,BJ-2023-HD-ERMO-Q1,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,1,选择题,,整题,613d982206c5abfb,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q10,BJ-2023-HD-ERMO-Q10,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,10,选择题,,整题,b2b26b2014473107,倾向,OUT,COLLECTED,COLLECTED,OUT,OUT,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q11,BJ-2023-HD-ERMO-Q11,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,11,选择题,,整题,e2c253db45170a3e,不明,OUT,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,MAYBE,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q12,BJ-2023-HD-ERMO-Q12,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,12,选择题,,整题,d116a3e5a3147635,不明,OUT,MAYBE,MAYBE,OUT,OUT,OUT,MAYBE,MAYBE,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q13,BJ-2023-HD-ERMO-Q13,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,13,选择题,,整题,0699be90a1d3a165,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,IN,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q14,BJ-2023-HD-ERMO-Q14,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,14,选择题,,整题,e86f743eae835afe,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q15,BJ-2023-HD-ERMO-Q15,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,15,选择题,,整题,d8d9abd23dd23b3d,不明,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q16,BJ-2023-HD-ERMO-Q16,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,16,主观题,,整题,28983ab4409eaa38,不明,IN,OUT,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q17,BJ-2023-HD-ERMO-Q17,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,17,主观题,,整题,15dab484fcc58743,倾向,OUT,COLLECTED,OUT,MAYBE,OUT,OUT,MAYBE,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q18,BJ-2023-HD-ERMO-Q18,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,18,主观题,,整题,4919627f1c9eb508,不明,OUT,COLLECTED,OUT,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q19,BJ-2023-HD-ERMO-Q19,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,19,主观题,,整题,561efbfa5bdbf1c0,倾向,OUT,COLLECTED,OUT,OUT,OUT,OUT,MAYBE,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q2,BJ-2023-HD-ERMO-Q2,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,2,选择题,,整题,84a1a4765650150a,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q20#1,BJ-2023-HD-ERMO-Q20,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,20,主观题,1,小问,6ffd05b734c9db64,不明,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-HD-ERMO-Q20#2,BJ-2023-HD-ERMO-Q20,BJ-2023-HD-ERMO,BJ-2023-HD-ERMO,20,主观题,2,小问,6ffd05b734c9db64,不明,OUT,COLLECTED,COLLECTED,IN,OUT,MAYBE,MAYBE,MAYBE,OUT,完整题-有E1,E1,,,,B2,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
